"Code ROME";"libellé métier onisep";"lien site onisep.fr";"Lib_ROME_FT";"lien site FT";"transitionEcologique";"transitionEcologiqueDetaillee";"transitionNumerique";"transitionDemographique"
"M1605";"assistant / assistante de gestion en PME";"https://www.onisep.fr/http/redirection/metier/slug/MET.797";"Secrétaire technique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1605";"Oui";"EMPLOI_STRATEGIQUE";"Non";"Non"
"M1606";"";"";"Opérateur / Opératrice de saisie";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1606";"Non";"";"Non";"Non"
"M1607";"secrétaire juridique";"https://www.onisep.fr/http/redirection/metier/slug/MET.819";"Secrétaire";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1607";"Non";"";"Non";"Non"
"M1607";"secrétaire administratif / administrative";"https://www.onisep.fr/http/redirection/metier/slug/MET.891";"Secrétaire";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1607";"Non";"";"Non";"Non"
"M1607";"secrétaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.670";"Secrétaire";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1607";"Non";"";"Non";"Non"
"M1608";"";"";"Secrétaire comptable";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1608";"Non";"";"Non";"Non"
"M1609";"secrétaire médical / médicale";"https://www.onisep.fr/http/redirection/metier/slug/MET.556";"Secrétaire médical / médicale";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1609";"Non";"";"Non";"Oui"
"M1701";"";"";"Responsable de l'administration des ventes";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1701";"Non";"";"Non";"Non"
"M1702";"";"";"Planneur / Planneuse stratégique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1702";"Non";"";"Non";"Non"
"M1703";"chef / cheffe de produit technique en informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.229";"Chef de produit";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1703";"Non";"";"Non";"Non"
"M1703";"chef / cheffe de produit marketing";"https://www.onisep.fr/http/redirection/metier/slug/MET.539";"Chef de produit";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1703";"Non";"";"Non";"Non"
"M1704";"responsable e-CRM";"https://www.onisep.fr/http/redirection/metier/slug/MET.353";"Responsable relation client (CRM)";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1704";"Non";"";"Non";"Non"
"M1705";"collecteur / collectrice de fonds";"https://www.onisep.fr/http/redirection/metier/slug/MET.614";"Responsable marketing";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1705";"Non";"";"Non";"Non"
"M1706";"responsable de la promotion des ventes";"https://www.onisep.fr/http/redirection/metier/slug/MET.659";"Chef de promotion des ventes";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1706";"Non";"";"Non";"Non"
"M1707";"";"";"Responsable commercial / commerciale";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1707";"Non";"";"Non";"Non"
"M1801";"administrateur / administratrice de réseaux";"https://www.onisep.fr/http/redirection/metier/slug/MET.665";"Administrateur / Administratrice réseau informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1801";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1801";"administrateur / administratrice de base de données";"https://www.onisep.fr/http/redirection/metier/slug/MET.14";"Administrateur / Administratrice réseau informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1801";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"architecte web";"https://www.onisep.fr/http/redirection/metier/slug/MET.718";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"gestionnaire de données cliniques";"https://www.onisep.fr/http/redirection/metier/slug/MET.700";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"ingénieur / ingénieure système";"https://www.onisep.fr/http/redirection/metier/slug/MET.13";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"responsable biométrie";"https://www.onisep.fr/http/redirection/metier/slug/MET.487";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"expert / experte en sécurité informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.459";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"ingénieur / ingénieure cloud computing";"https://www.onisep.fr/http/redirection/metier/slug/MET.228";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"architecte des systèmes d'information";"https://www.onisep.fr/http/redirection/metier/slug/MET.478";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"data manager";"https://www.onisep.fr/http/redirection/metier/slug/MET.613";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1802";"chargé / chargée des méthodes outils et qualité en informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.618";"Ingénieur / Ingénieure système informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1802";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1803";"chef / cheffe de projet informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.203";"Directeur / Directrice des services informatiques -DSI-";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1803";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1803";"chef / cheffe de projet web-mobile";"https://www.onisep.fr/http/redirection/metier/slug/MET.490";"Directeur / Directrice des services informatiques -DSI-";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1803";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1803";"chef / cheffe de projet multimédia";"https://www.onisep.fr/http/redirection/metier/slug/MET.696";"Directeur / Directrice des services informatiques -DSI-";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1803";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1804";"ingénieur / ingénieure télécoms et réseaux";"https://www.onisep.fr/http/redirection/metier/slug/MET.887";"Ingénieur / Ingénieure télécoms";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1804";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1804";"architecte réseaux";"https://www.onisep.fr/http/redirection/metier/slug/MET.551";"Ingénieur / Ingénieure télécoms";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1804";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"développeur / développeuse informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.12";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"testeur / testeuse en informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.84";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"développeur / développeuse d'applications mobiles";"https://www.onisep.fr/http/redirection/metier/slug/MET.503";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"scrum master";"https://www.onisep.fr/http/redirection/metier/slug/MET.7959";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"cogniticien / cogniticienne";"https://www.onisep.fr/http/redirection/metier/slug/MET.592";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"développeur / développeuse multimédia";"https://www.onisep.fr/http/redirection/metier/slug/MET.217";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"ingénieur / ingénieure études et développement en logiciels de simulation";"https://www.onisep.fr/http/redirection/metier/slug/MET.124";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1805";"ingénieur / ingénieure logiciel";"https://www.onisep.fr/http/redirection/metier/slug/MET.707";"Développeur / Développeuse web";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1805";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"product owner";"https://www.onisep.fr/http/redirection/metier/slug/MET.7958";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"spécialiste de l'accessibilité numérique";"https://www.onisep.fr/http/redirection/metier/slug/MET.623";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"consultant / consultante en systèmes d'information";"https://www.onisep.fr/http/redirection/metier/slug/MET.212";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"consultant / consultante informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.622";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"consultant / consultante en solutions intégrées";"https://www.onisep.fr/http/redirection/metier/slug/MET.599";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"consultant / consultante SaaS";"https://www.onisep.fr/http/redirection/metier/slug/MET.328";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"architecte big data";"https://www.onisep.fr/http/redirection/metier/slug/MET.848";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1806";"consultant / consultante en informatique décisionnelle";"https://www.onisep.fr/http/redirection/metier/slug/MET.916";"Product Owner";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1806";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1807";"";"";"Opérateur / Opératrice télécom aux armées";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1807";"Non";"";"Non";"Non"
"M1808";"géographe";"https://www.onisep.fr/http/redirection/metier/slug/MET.73";"Cartographe";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1808";"Non";"";"Non";"Non"
"M1808";"ingénieur / ingénieure hydrogéomorphologue";"https://www.onisep.fr/http/redirection/metier/slug/MET.106";"Cartographe";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1808";"Non";"";"Non";"Non"
"M1808";"géomaticien / géomaticienne";"https://www.onisep.fr/http/redirection/metier/slug/MET.192";"Cartographe";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1808";"Non";"";"Non";"Non"
"M1808";"cartographe";"https://www.onisep.fr/http/redirection/metier/slug/MET.31";"Cartographe";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1808";"Non";"";"Non";"Non"
"M1809";"météorologiste";"https://www.onisep.fr/http/redirection/metier/slug/MET.164";"Météorologue";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1809";"Oui";"EMPLOI_VERT";"Non";"Non"
"M1810";"gestionnaire de parc micro-informatique";"https://www.onisep.fr/http/redirection/metier/slug/MET.15";"Technicien / Technicienne informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1810";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"M1810";"administrateur / administratrice de logiciels de laboratoire";"https://www.onisep.fr/http/redirection/metier/slug/MET.717";"Technicien / Technicienne informatique";"https://candidat.francetravail.fr/metierscope/fiche-metier/M1810";"Oui";"EMPLOI_STRATEGIQUE";"Oui";"Non"
"N1101";"";"";"Cariste";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1101";"Non";"";"Non";"Non"
"N1102";"déménageur / déménageuse";"https://www.onisep.fr/http/redirection/metier/slug/MET.546";"Déménageur / Déménageuse";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1102";"Non";"";"Non";"Non"
"N1103";"magasinier / magasinière cariste";"https://www.onisep.fr/http/redirection/metier/slug/MET.181";"Préparateur / Préparatrice de commandes";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1103";"Non";"";"Non";"Non"
"N1105";"";"";"Manutentionnaire";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1105";"Non";"";"Non";"Non"
"N1201";"";"";"Affréteur / Affréteuse";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1201";"Non";"";"Non";"Non"
"N1202";"consignataire de navire";"https://www.onisep.fr/http/redirection/metier/slug/MET.399";"Agent / Agente de transit";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1202";"Non";"";"Non";"Non"
"N1202";"agent / agente de transit";"https://www.onisep.fr/http/redirection/metier/slug/MET.398";"Agent / Agente de transit";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1202";"Non";"";"Non";"Non"
"N1202";"déclarant / déclarante en douane";"https://www.onisep.fr/http/redirection/metier/slug/MET.545";"Agent / Agente de transit";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1202";"Non";"";"Non";"Non"
"N1301";"chef / cheffe de mission humanitaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.219";"Responsable logistique";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1301";"Non";"";"Non";"Non"
"N1301";"ingénieur / ingénieure logistique";"https://www.onisep.fr/http/redirection/metier/slug/MET.733";"Responsable logistique";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1301";"Non";"";"Non";"Non"
"N1301";"responsable approvisionnement";"https://www.onisep.fr/http/redirection/metier/slug/MET.730";"Responsable logistique";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1301";"Non";"";"Non";"Non"
"N1302";"";"";"Responsable entrepôt logistique";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1302";"Non";"";"Non";"Non"
"N1303";"technicien / technicienne logistique";"https://www.onisep.fr/http/redirection/metier/slug/MET.143";"Approvisionneur / Approvisionneuse logistique";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1303";"Non";"";"Non";"Non"
"N1303";"logisticien / logisticienne de l'humanitaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.511";"Approvisionneur / Approvisionneuse logistique";"https://candidat.francetravail.fr/metierscope/fiche-metier/N1303";"Non";"";"Non";"Non"
"N2101";"hôtesse de l'air / steward";"https://www.onisep.fr/http/redirection/metier/slug/MET.772";"Steward / Hôtesse de l'air";"https://candidat.francetravail.fr/metierscope/fiche-metier/N2101";"Non";"";"Non";"Non"
"N2102";"pilote de ligne";"https://www.onisep.fr/http/redirection/metier/slug/MET.400";"Pilote de ligne";"https://candidat.francetravail.fr/metierscope/fiche-metier/N2102";"Non";"";"Non";"Non"
"N2102";"pilote d'hélicoptère";"https://www.onisep.fr/http/redirection/metier/slug/MET.358";"Pilote de ligne";"https://candidat.francetravail.fr/metierscope/fiche-metier/N2102";"Non";"";"Non";"Non"
"N2201";"agent / agente d'escale";"https://www.onisep.fr/http/redirection/metier/slug/MET.597";"Agent / Agente d'escale";"https://candidat.francetravail.fr/metierscope/fiche-metier/N2201";"Non";"";"Non";"Non"
"N2202";"contrôleur aérien / contrôleuse aérienne";"https://www.onisep.fr/http/redirection/metier/slug/MET.1";"Contrôleur aérien / Contrôleuse aérienne";"https://candidat.francetravail.fr/metierscope/fiche-metier/N2202";"Non";"";"Non";"Non"
